blocks.0.attn1.norm_k.weight,5120
blocks.0.attn1.norm_q.weight,5120
blocks.0.attn1.to_k.bias,5120
blocks.0.attn1.to_k.weight,5120,5120
blocks.0.attn1.to_out.0.bias,5120
blocks.0.attn1.to_out.0.weight,5120,5120
blocks.0.attn1.to_q.bias,5120
blocks.0.attn1.to_q.weight,5120,5120
blocks.0.attn1.to_v.bias,5120
blocks.0.attn1.to_v.weight,5120,5120
blocks.0.attn2.norm_k.weight,5120
blocks.0.attn2.norm_q.weight,5120
blocks.0.attn2.to_k.bias,5120
blocks.0.attn2.to_k.weight,5120,5120
blocks.0.attn2.to_out.0.bias,5120
blocks.0.attn2.to_out.0.weight,5120,5120
blocks.0.attn2.to_q.bias,5120
blocks.0.attn2.to_q.weight,5120,5120
blocks.0.attn2.to_v.bias,5120
blocks.0.attn2.to_v.weight,5120,5120
blocks.0.ffn.net.0.proj.bias,13824
blocks.0.ffn.net.0.proj.weight,13824,5120
blocks.0.ffn.net.2.bias,5120
blocks.0.ffn.net.2.weight,5120,13824
blocks.0.norm2.bias,5120
blocks.0.norm2.weight,5120
blocks.1.attn1.norm_k.weight,5120
blocks.1.attn1.norm_q.weight,5120
blocks.1.attn1.to_k.bias,5120
blocks.1.attn1.to_k.weight,5120,5120
blocks.1.attn1.to_out.0.bias,5120
blocks.1.attn1.to_out.0.weight,5120,5120
blocks.1.attn1.to_q.bias,5120
blocks.1.attn1.to_q.weight,5120,5120
blocks.1.attn1.to_v.bias,5120
blocks.1.attn1.to_v.weight,5120,5120
blocks.1.attn2.norm_k.weight,5120
blocks.1.attn2.norm_q.weight,5120
blocks.1.attn2.to_k.bias,5120
blocks.1.attn2.to_k.weight,5120,5120
blocks.1.attn2.to_out.0.bias,5120
blocks.1.attn2.to_out.0.weight,5120,5120
blocks.1.attn2.to_q.bias,5120
blocks.1.attn2.to_q.weight,5120,5120
blocks.1.attn2.to_v.bias,5120
blocks.1.attn2.to_v.weight,5120,5120
blocks.1.ffn.net.0.proj.bias,13824
blocks.1.ffn.net.0.proj.weight,13824,5120
blocks.1.ffn.net.2.bias,5120
blocks.1.ffn.net.2.weight,5120,13824
blocks.1.norm2.bias,5120
blocks.1.norm2.weight,5120
blocks.10.attn1.norm_k.weight,5120
blocks.10.attn1.norm_q.weight,5120
blocks.10.attn1.to_k.bias,5120
blocks.10.attn1.to_k.weight,5120,5120
blocks.10.attn1.to_out.0.bias,5120
blocks.10.attn1.to_out.0.weight,5120,5120
blocks.10.attn1.to_q.bias,5120
blocks.10.attn1.to_q.weight,5120,5120
blocks.10.attn1.to_v.bias,5120
blocks.10.attn1.to_v.weight,5120,5120
blocks.10.attn2.norm_k.weight,5120
blocks.10.attn2.norm_q.weight,5120
blocks.10.attn2.to_k.bias,5120
blocks.10.attn2.to_k.weight,5120,5120
blocks.10.attn2.to_out.0.bias,5120
blocks.10.attn2.to_out.0.weight,5120,5120
blocks.10.attn2.to_q.bias,5120
blocks.10.attn2.to_q.weight,5120,5120
blocks.10.attn2.to_v.bias,5120
blocks.10.attn2.to_v.weight,5120,5120
blocks.10.ffn.net.0.proj.bias,13824
blocks.10.ffn.net.0.proj.weight,13824,5120
blocks.10.ffn.net.2.bias,5120
blocks.10.ffn.net.2.weight,5120,13824
blocks.10.norm2.bias,5120
blocks.10.norm2.weight,5120
blocks.11.attn1.norm_k.weight,5120
blocks.11.attn1.norm_q.weight,5120
blocks.11.attn1.to_k.bias,5120
blocks.11.attn1.to_k.weight,5120,5120
blocks.11.attn1.to_out.0.bias,5120
blocks.11.attn1.to_out.0.weight,5120,5120
blocks.11.attn1.to_q.bias,5120
blocks.11.attn1.to_q.weight,5120,5120
blocks.11.attn1.to_v.bias,5120
blocks.11.attn1.to_v.weight,5120,5120
blocks.11.attn2.norm_k.weight,5120
blocks.11.attn2.norm_q.weight,5120
blocks.11.attn2.to_k.bias,5120
blocks.11.attn2.to_k.weight,5120,5120
blocks.11.attn2.to_out.0.bias,5120
blocks.11.attn2.to_out.0.weight,5120,5120
blocks.11.attn2.to_q.bias,5120
blocks.11.attn2.to_q.weight,5120,5120
blocks.11.attn2.to_v.bias,5120
blocks.11.attn2.to_v.weight,5120,5120
blocks.11.ffn.net.0.proj.bias,13824
blocks.11.ffn.net.0.proj.weight,13824,5120
blocks.11.ffn.net.2.bias,5120
blocks.11.ffn.net.2.weight,5120,13824
blocks.11.norm2.bias,5120
blocks.11.norm2.weight,5120
blocks.12.attn1.norm_k.weight,5120
blocks.12.attn1.norm_q.weight,5120
blocks.12.attn1.to_k.bias,5120
blocks.12.attn1.to_k.weight,5120,5120
blocks.12.attn1.to_out.0.bias,5120
blocks.12.attn1.to_out.0.weight,5120,5120
blocks.12.attn1.to_q.bias,5120
blocks.12.attn1.to_q.weight,5120,5120
blocks.12.attn1.to_v.bias,5120
blocks.12.attn1.to_v.weight,5120,5120
blocks.12.attn2.norm_k.weight,5120
blocks.12.attn2.norm_q.weight,5120
blocks.12.attn2.to_k.bias,5120
blocks.12.attn2.to_k.weight,5120,5120
blocks.12.attn2.to_out.0.bias,5120
blocks.12.attn2.to_out.0.weight,5120,5120
blocks.12.attn2.to_q.bias,5120
blocks.12.attn2.to_q.weight,5120,5120
blocks.12.attn2.to_v.bias,5120
blocks.12.attn2.to_v.weight,5120,5120
blocks.12.ffn.net.0.proj.bias,13824
blocks.12.ffn.net.0.proj.weight,13824,5120
blocks.12.ffn.net.2.bias,5120
blocks.12.ffn.net.2.weight,5120,13824
blocks.12.norm2.bias,5120
blocks.12.norm2.weight,5120
blocks.13.attn1.norm_k.weight,5120
blocks.13.attn1.norm_q.weight,5120
blocks.13.attn1.to_k.bias,5120
blocks.13.attn1.to_k.weight,5120,5120
blocks.13.attn1.to_out.0.bias,5120
blocks.13.attn1.to_out.0.weight,5120,5120
blocks.13.attn1.to_q.bias,5120
blocks.13.attn1.to_q.weight,5120,5120
blocks.13.attn1.to_v.bias,5120
blocks.13.attn1.to_v.weight,5120,5120
blocks.13.attn2.norm_k.weight,5120
blocks.13.attn2.norm_q.weight,5120
blocks.13.attn2.to_k.bias,5120
blocks.13.attn2.to_k.weight,5120,5120
blocks.13.attn2.to_out.0.bias,5120
blocks.13.attn2.to_out.0.weight,5120,5120
blocks.13.attn2.to_q.bias,5120
blocks.13.attn2.to_q.weight,5120,5120
blocks.13.attn2.to_v.bias,5120
blocks.13.attn2.to_v.weight,5120,5120
blocks.13.ffn.net.0.proj.bias,13824
blocks.13.ffn.net.0.proj.weight,13824,5120
blocks.13.ffn.net.2.bias,5120
blocks.13.ffn.net.2.weight,5120,13824
blocks.13.norm2.bias,5120
blocks.13.norm2.weight,5120
blocks.14.attn1.norm_k.weight,5120
blocks.14.attn1.norm_q.weight,5120
blocks.14.attn1.to_k.bias,5120
blocks.14.attn1.to_k.weight,5120,5120
blocks.14.attn1.to_out.0.bias,5120
blocks.14.attn1.to_out.0.weight,5120,5120
blocks.14.attn1.to_q.bias,5120
blocks.14.attn1.to_q.weight,5120,5120
blocks.14.attn1.to_v.bias,5120
blocks.14.attn1.to_v.weight,5120,5120
blocks.14.attn2.norm_k.weight,5120
blocks.14.attn2.norm_q.weight,5120
blocks.14.attn2.to_k.bias,5120
blocks.14.attn2.to_k.weight,5120,5120
blocks.14.attn2.to_out.0.bias,5120
blocks.14.attn2.to_out.0.weight,5120,5120
blocks.14.attn2.to_q.bias,5120
blocks.14.attn2.to_q.weight,5120,5120
blocks.14.attn2.to_v.bias,5120
blocks.14.attn2.to_v.weight,5120,5120
blocks.14.ffn.net.0.proj.bias,13824
blocks.14.ffn.net.0.proj.weight,13824,5120
blocks.14.ffn.net.2.bias,5120
blocks.14.ffn.net.2.weight,5120,13824
blocks.14.norm2.bias,5120
blocks.14.norm2.weight,5120
blocks.15.attn1.norm_k.weight,5120
blocks.15.attn1.norm_q.weight,5120
blocks.15.attn1.to_k.bias,5120
blocks.15.attn1.to_k.weight,5120,5120
blocks.15.attn1.to_out.0.bias,5120
blocks.15.attn1.to_out.0.weight,5120,5120
blocks.15.attn1.to_q.bias,5120
blocks.15.attn1.to_q.weight,5120,5120
blocks.15.attn1.to_v.bias,5120
blocks.15.attn1.to_v.weight,5120,5120
blocks.15.attn2.norm_k.weight,5120
blocks.15.attn2.norm_q.weight,5120
blocks.15.attn2.to_k.bias,5120
blocks.15.attn2.to_k.weight,5120,5120
blocks.15.attn2.to_out.0.bias,5120
blocks.15.attn2.to_out.0.weight,5120,5120
blocks.15.attn2.to_q.bias,5120
blocks.15.attn2.to_q.weight,5120,5120
blocks.15.attn2.to_v.bias,5120
blocks.15.attn2.to_v.weight,5120,5120
blocks.15.ffn.net.0.proj.bias,13824
blocks.15.ffn.net.0.proj.weight,13824,5120
blocks.15.ffn.net.2.bias,5120
blocks.15.ffn.net.2.weight,5120,13824
blocks.15.norm2.bias,5120
blocks.15.norm2.weight,5120
blocks.16.attn1.norm_k.weight,5120
blocks.16.attn1.norm_q.weight,5120
blocks.16.attn1.to_k.bias,5120
blocks.16.attn1.to_k.weight,5120,5120
blocks.16.attn1.to_out.0.bias,5120
blocks.16.attn1.to_out.0.weight,5120,5120
blocks.16.attn1.to_q.bias,5120
blocks.16.attn1.to_q.weight,5120,5120
blocks.16.attn1.to_v.bias,5120
blocks.16.attn1.to_v.weight,5120,5120
blocks.16.attn2.norm_k.weight,5120
blocks.16.attn2.norm_q.weight,5120
blocks.16.attn2.to_k.bias,5120
blocks.16.attn2.to_k.weight,5120,5120
blocks.16.attn2.to_out.0.bias,5120
blocks.16.attn2.to_out.0.weight,5120,5120
blocks.16.attn2.to_q.bias,5120
blocks.16.attn2.to_q.weight,5120,5120
blocks.16.attn2.to_v.bias,5120
blocks.16.attn2.to_v.weight,5120,5120
blocks.16.ffn.net.0.proj.bias,13824
blocks.16.ffn.net.0.proj.weight,13824,5120
blocks.16.ffn.net.2.bias,5120
blocks.16.ffn.net.2.weight,5120,13824
blocks.16.norm2.bias,5120
blocks.16.norm2.weight,5120
blocks.17.attn1.norm_k.weight,5120
blocks.17.attn1.norm_q.weight,5120
blocks.17.attn1.to_k.bias,5120
blocks.17.attn1.to_k.weight,5120,5120
blocks.17.attn1.to_out.0.bias,5120
blocks.17.attn1.to_out.0.weight,5120,5120
blocks.17.attn1.to_q.bias,5120
blocks.17.attn1.to_q.weight,5120,5120
blocks.17.attn1.to_v.bias,5120
blocks.17.attn1.to_v.weight,5120,5120
blocks.17.attn2.norm_k.weight,5120
blocks.17.attn2.norm_q.weight,5120
blocks.17.attn2.to_k.bias,5120
blocks.17.attn2.to_k.weight,5120,5120
blocks.17.attn2.to_out.0.bias,5120
blocks.17.attn2.to_out.0.weight,5120,5120
blocks.17.attn2.to_q.bias,5120
blocks.17.attn2.to_q.weight,5120,5120
blocks.17.attn2.to_v.bias,5120
blocks.17.attn2.to_v.weight,5120,5120
blocks.17.ffn.net.0.proj.bias,13824
blocks.17.ffn.net.0.proj.weight,13824,5120
blocks.17.ffn.net.2.bias,5120
blocks.17.ffn.net.2.weight,5120,13824
blocks.17.norm2.bias,5120
blocks.17.norm2.weight,5120
blocks.18.attn1.norm_k.weight,5120
blocks.18.attn1.norm_q.weight,5120
blocks.18.attn1.to_k.bias,5120
blocks.18.attn1.to_k.weight,5120,5120
blocks.18.attn1.to_out.0.bias,5120
blocks.18.attn1.to_out.0.weight,5120,5120
blocks.18.attn1.to_q.bias,5120
blocks.18.attn1.to_q.weight,5120,5120
blocks.18.attn1.to_v.bias,5120
blocks.18.attn1.to_v.weight,5120,5120
blocks.18.attn2.norm_k.weight,5120
blocks.18.attn2.norm_q.weight,5120
blocks.18.attn2.to_k.bias,5120
blocks.18.attn2.to_k.weight,5120,5120
blocks.18.attn2.to_out.0.bias,5120
blocks.18.attn2.to_out.0.weight,5120,5120
blocks.18.attn2.to_q.bias,5120
blocks.18.attn2.to_q.weight,5120,5120
blocks.18.attn2.to_v.bias,5120
blocks.18.attn2.to_v.weight,5120,5120
blocks.18.ffn.net.0.proj.bias,13824
blocks.18.ffn.net.0.proj.weight,13824,5120
blocks.18.ffn.net.2.bias,5120
blocks.18.ffn.net.2.weight,5120,13824
blocks.18.norm2.bias,5120
blocks.18.norm2.weight,5120
blocks.19.attn1.norm_k.weight,5120
blocks.19.attn1.norm_q.weight,5120
blocks.19.attn1.to_k.bias,5120
blocks.19.attn1.to_k.weight,5120,5120
blocks.19.attn1.to_out.0.bias,5120
blocks.19.attn1.to_out.0.weight,5120,5120
blocks.19.attn1.to_q.bias,5120
blocks.19.attn1.to_q.weight,5120,5120
blocks.19.attn1.to_v.bias,5120
blocks.19.attn1.to_v.weight,5120,5120
blocks.19.attn2.norm_k.weight,5120
blocks.19.attn2.norm_q.weight,5120
blocks.19.attn2.to_k.bias,5120
blocks.19.attn2.to_k.weight,5120,5120
blocks.19.attn2.to_out.0.bias,5120
blocks.19.attn2.to_out.0.weight,5120,5120
blocks.19.attn2.to_q.bias,5120
blocks.19.attn2.to_q.weight,5120,5120
blocks.19.attn2.to_v.bias,5120
blocks.19.attn2.to_v.weight,5120,5120
blocks.19.ffn.net.0.proj.bias,13824
blocks.19.ffn.net.0.proj.weight,13824,5120
blocks.19.ffn.net.2.bias,5120
blocks.19.ffn.net.2.weight,5120,13824
blocks.19.norm2.bias,5120
blocks.19.norm2.weight,5120
blocks.2.attn1.norm_k.weight,5120
blocks.2.attn1.norm_q.weight,5120
blocks.2.attn1.to_k.bias,5120
blocks.2.attn1.to_k.weight,5120,5120
blocks.2.attn1.to_out.0.bias,5120
blocks.2.attn1.to_out.0.weight,5120,5120
blocks.2.attn1.to_q.bias,5120
blocks.2.attn1.to_q.weight,5120,5120
blocks.2.attn1.to_v.bias,5120
blocks.2.attn1.to_v.weight,5120,5120
blocks.2.attn2.norm_k.weight,5120
blocks.2.attn2.norm_q.weight,5120
blocks.2.attn2.to_k.bias,5120
blocks.2.attn2.to_k.weight,5120,5120
blocks.2.attn2.to_out.0.bias,5120
blocks.2.attn2.to_out.0.weight,5120,5120
blocks.2.attn2.to_q.bias,5120
blocks.2.attn2.to_q.weight,5120,5120
blocks.2.attn2.to_v.bias,5120
blocks.2.attn2.to_v.weight,5120,5120
blocks.2.ffn.net.0.proj.bias,13824
blocks.2.ffn.net.0.proj.weight,13824,5120
blocks.2.ffn.net.2.bias,5120
blocks.2.ffn.net.2.weight,5120,13824
blocks.2.norm2.bias,5120
blocks.2.norm2.weight,5120
blocks.20.attn1.norm_k.weight,5120
blocks.20.attn1.norm_q.weight,5120
blocks.20.attn1.to_k.bias,5120
blocks.20.attn1.to_k.weight,5120,5120
blocks.20.attn1.to_out.0.bias,5120
blocks.20.attn1.to_out.0.weight,5120,5120
blocks.20.attn1.to_q.bias,5120
blocks.20.attn1.to_q.weight,5120,5120
blocks.20.attn1.to_v.bias,5120
blocks.20.attn1.to_v.weight,5120,5120
blocks.20.attn2.norm_k.weight,5120
blocks.20.attn2.norm_q.weight,5120
blocks.20.attn2.to_k.bias,5120
blocks.20.attn2.to_k.weight,5120,5120
blocks.20.attn2.to_out.0.bias,5120
blocks.20.attn2.to_out.0.weight,5120,5120
blocks.20.attn2.to_q.bias,5120
blocks.20.attn2.to_q.weight,5120,5120
blocks.20.attn2.to_v.bias,5120
blocks.20.attn2.to_v.weight,5120,5120
blocks.20.ffn.net.0.proj.bias,13824
blocks.20.ffn.net.0.proj.weight,13824,5120
blocks.20.ffn.net.2.bias,5120
blocks.20.ffn.net.2.weight,5120,13824
blocks.20.norm2.bias,5120
blocks.20.norm2.weight,5120
blocks.21.attn1.norm_k.weight,5120
blocks.21.attn1.norm_q.weight,5120
blocks.21.attn1.to_k.bias,5120
blocks.21.attn1.to_k.weight,5120,5120
blocks.21.attn1.to_out.0.bias,5120
blocks.21.attn1.to_out.0.weight,5120,5120
blocks.21.attn1.to_q.bias,5120
blocks.21.attn1.to_q.weight,5120,5120
blocks.21.attn1.to_v.bias,5120
blocks.21.attn1.to_v.weight,5120,5120
blocks.21.attn2.norm_k.weight,5120
blocks.21.attn2.norm_q.weight,5120
blocks.21.attn2.to_k.bias,5120
blocks.21.attn2.to_k.weight,5120,5120
blocks.21.attn2.to_out.0.bias,5120
blocks.21.attn2.to_out.0.weight,5120,5120
blocks.21.attn2.to_q.bias,5120
blocks.21.attn2.to_q.weight,5120,5120
blocks.21.attn2.to_v.bias,5120
blocks.21.attn2.to_v.weight,5120,5120
blocks.21.ffn.net.0.proj.bias,13824
blocks.21.ffn.net.0.proj.weight,13824,5120
blocks.21.ffn.net.2.bias,5120
blocks.21.ffn.net.2.weight,5120,13824
blocks.21.norm2.bias,5120
blocks.21.norm2.weight,5120
blocks.22.attn1.norm_k.weight,5120
blocks.22.attn1.norm_q.weight,5120
blocks.22.attn1.to_k.bias,5120
blocks.22.attn1.to_k.weight,5120,5120
blocks.22.attn1.to_out.0.bias,5120
blocks.22.attn1.to_out.0.weight,5120,5120
blocks.22.attn1.to_q.bias,5120
blocks.22.attn1.to_q.weight,5120,5120
blocks.22.attn1.to_v.bias,5120
blocks.22.attn1.to_v.weight,5120,5120
blocks.22.attn2.norm_k.weight,5120
blocks.22.attn2.norm_q.weight,5120
blocks.22.attn2.to_k.bias,5120
blocks.22.attn2.to_k.weight,5120,5120
blocks.22.attn2.to_out.0.bias,5120
blocks.22.attn2.to_out.0.weight,5120,5120
blocks.22.attn2.to_q.bias,5120
blocks.22.attn2.to_q.weight,5120,5120
blocks.22.attn2.to_v.bias,5120
blocks.22.attn2.to_v.weight,5120,5120
blocks.22.ffn.net.0.proj.bias,13824
blocks.22.ffn.net.0.proj.weight,13824,5120
blocks.22.ffn.net.2.bias,5120
blocks.22.ffn.net.2.weight,5120,13824
blocks.22.norm2.bias,5120
blocks.22.norm2.weight,5120
blocks.23.attn1.norm_k.weight,5120
blocks.23.attn1.norm_q.weight,5120
blocks.23.attn1.to_k.bias,5120
blocks.23.attn1.to_k.weight,5120,5120
blocks.23.attn1.to_out.0.bias,5120
blocks.23.attn1.to_out.0.weight,5120,5120
blocks.23.attn1.to_q.bias,5120
blocks.23.attn1.to_q.weight,5120,5120
blocks.23.attn1.to_v.bias,5120
blocks.23.attn1.to_v.weight,5120,5120
blocks.23.attn2.norm_k.weight,5120
blocks.23.attn2.norm_q.weight,5120
blocks.23.attn2.to_k.bias,5120
blocks.23.attn2.to_k.weight,5120,5120
blocks.23.attn2.to_out.0.bias,5120
blocks.23.attn2.to_out.0.weight,5120,5120
blocks.23.attn2.to_q.bias,5120
blocks.23.attn2.to_q.weight,5120,5120
blocks.23.attn2.to_v.bias,5120
blocks.23.attn2.to_v.weight,5120,5120
blocks.23.ffn.net.0.proj.bias,13824
blocks.23.ffn.net.0.proj.weight,13824,5120
blocks.23.ffn.net.2.bias,5120
blocks.23.ffn.net.2.weight,5120,13824
blocks.23.norm2.bias,5120
blocks.23.norm2.weight,5120
blocks.24.attn1.norm_k.weight,5120
blocks.24.attn1.norm_q.weight,5120
blocks.24.attn1.to_k.bias,5120
blocks.24.attn1.to_k.weight,5120,5120
blocks.24.attn1.to_out.0.bias,5120
blocks.24.attn1.to_out.0.weight,5120,5120
blocks.24.attn1.to_q.bias,5120
blocks.24.attn1.to_q.weight,5120,5120
blocks.24.attn1.to_v.bias,5120
blocks.24.attn1.to_v.weight,5120,5120
blocks.24.attn2.norm_k.weight,5120
blocks.24.attn2.norm_q.weight,5120
blocks.24.attn2.to_k.bias,5120
blocks.24.attn2.to_k.weight,5120,5120
blocks.24.attn2.to_out.0.bias,5120
blocks.24.attn2.to_out.0.weight,5120,5120
blocks.24.attn2.to_q.bias,5120
blocks.24.attn2.to_q.weight,5120,5120
blocks.24.attn2.to_v.bias,5120
blocks.24.attn2.to_v.weight,5120,5120
blocks.24.ffn.net.0.proj.bias,13824
blocks.24.ffn.net.0.proj.weight,13824,5120
blocks.24.ffn.net.2.bias,5120
blocks.24.ffn.net.2.weight,5120,13824
blocks.24.norm2.bias,5120
blocks.24.norm2.weight,5120
blocks.25.attn1.norm_k.weight,5120
blocks.25.attn1.norm_q.weight,5120
blocks.25.attn1.to_k.bias,5120
blocks.25.attn1.to_k.weight,5120,5120
blocks.25.attn1.to_out.0.bias,5120
blocks.25.attn1.to_out.0.weight,5120,5120
blocks.25.attn1.to_q.bias,5120
blocks.25.attn1.to_q.weight,5120,5120
blocks.25.attn1.to_v.bias,5120
blocks.25.attn1.to_v.weight,5120,5120
blocks.25.attn2.norm_k.weight,5120
blocks.25.attn2.norm_q.weight,5120
blocks.25.attn2.to_k.bias,5120
blocks.25.attn2.to_k.weight,5120,5120
blocks.25.attn2.to_out.0.bias,5120
blocks.25.attn2.to_out.0.weight,5120,5120
blocks.25.attn2.to_q.bias,5120
blocks.25.attn2.to_q.weight,5120,5120
blocks.25.attn2.to_v.bias,5120
blocks.25.attn2.to_v.weight,5120,5120
blocks.25.ffn.net.0.proj.bias,13824
blocks.25.ffn.net.0.proj.weight,13824,5120
blocks.25.ffn.net.2.bias,5120
blocks.25.ffn.net.2.weight,5120,13824
blocks.25.norm2.bias,5120
blocks.25.norm2.weight,5120
blocks.26.attn1.norm_k.weight,5120
blocks.26.attn1.norm_q.weight,5120
blocks.26.attn1.to_k.bias,5120
blocks.26.attn1.to_k.weight,5120,5120
blocks.26.attn1.to_out.0.bias,5120
blocks.26.attn1.to_out.0.weight,5120,5120
blocks.26.attn1.to_q.bias,5120
blocks.26.attn1.to_q.weight,5120,5120
blocks.26.attn1.to_v.bias,5120
blocks.26.attn1.to_v.weight,5120,5120
blocks.26.attn2.norm_k.weight,5120
blocks.26.attn2.norm_q.weight,5120
blocks.26.attn2.to_k.bias,5120
blocks.26.attn2.to_k.weight,5120,5120
blocks.26.attn2.to_out.0.bias,5120
blocks.26.attn2.to_out.0.weight,5120,5120
blocks.26.attn2.to_q.bias,5120
blocks.26.attn2.to_q.weight,5120,5120
blocks.26.attn2.to_v.bias,5120
blocks.26.attn2.to_v.weight,5120,5120
blocks.26.ffn.net.0.proj.bias,13824
blocks.26.ffn.net.0.proj.weight,13824,5120
blocks.26.ffn.net.2.bias,5120
blocks.26.ffn.net.2.weight,5120,13824
blocks.26.norm2.bias,5120
blocks.26.norm2.weight,5120
blocks.27.attn1.norm_k.weight,5120
blocks.27.attn1.norm_q.weight,5120
blocks.27.attn1.to_k.bias,5120
blocks.27.attn1.to_k.weight,5120,5120
blocks.27.attn1.to_out.0.bias,5120
blocks.27.attn1.to_out.0.weight,5120,5120
blocks.27.attn1.to_q.bias,5120
